agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
SARSA,3,85,-221.59999999999545,0.0821428571428571,6602.0,28.0
SARSA,3,86,-219.99999999999545,0.045714285714285666,6637.0,35.0
SARSA,3,87,-217.49999999999545,0.09615384615384612,6663.0,26.0
SARSA,3,88,-214.99999999999545,0.09615384615384612,6689.0,26.0
SARSA,3,89,-212.49999999999545,0.09615384615384612,6715.0,26.0
SARSA,3,90,-210.29999999999546,0.0758620689655172,6744.0,29.0
SARSA,3,91,-207.59999999999548,0.11249999999999998,6768.0,24.0
SARSA,3,92,-205.09999999999548,0.09615384615384612,6794.0,26.0
SARSA,3,93,-202.3999999999955,0.11249999999999998,6818.0,24.0
SARSA,3,94,-199.6999999999955,0.11249999999999998,6842.0,24.0
SARSA,3,95,-197.7999999999955,0.059374999999999956,6874.0,32.0
SARSA,3,96,-195.8999999999955,0.059374999999999956,6906.0,32.0
SARSA,3,97,-193.1999999999955,0.11249999999999998,6930.0,24.0
SARSA,3,98,-190.5999999999955,0.10399999999999997,6955.0,25.0
SARSA,3,99,-188.0999999999955,0.09615384615384612,6981.0,26.0
SARSA,4,0,-18.600000000000065,-0.07848101265822813,237.0,237.0
SARSA,4,1,-146.6999999999968,-0.09617117117116872,1569.0,1332.0
SARSA,4,2,-304.69999999999186,-0.09687308399754446,3200.0,1631.0
SARSA,4,3,-458.2999999999871,-0.09678638941398568,4787.0,1587.0
SARSA,4,4,-530.299999999987,-0.09338521400778198,5558.0,771.0
SARSA,4,5,-637.4999999999849,-0.09545859305431692,6681.0,1123.0
SARSA,4,6,-647.8999999999849,-0.06709677419354813,6836.0,155.0
SARSA,4,7,-648.4999999999849,-0.010526315789473616,6893.0,57.0
SARSA,4,8,-653.0999999999849,-0.047422680412370945,6990.0,97.0
SARSA,4,9,-651.3999999999849,0.049999999999999954,7024.0,34.0
SARSA,4,10,-649.2999999999848,0.06999999999999997,7054.0,30.0
SARSA,4,11,-646.9999999999849,0.0821428571428571,7082.0,28.0
SARSA,4,12,-645.4999999999849,0.041666666666666616,7118.0,36.0
SARSA,4,13,-644.3999999999849,0.027499999999999948,7158.0,40.0
SARSA,4,14,-642.4999999999849,0.059374999999999956,7190.0,32.0
SARSA,4,15,-645.8999999999849,-0.039999999999999834,7275.0,85.0
SARSA,4,16,-645.1999999999848,0.015909090909090894,7319.0,44.0
SARSA,4,17,-643.9999999999848,0.030769230769230715,7358.0,39.0
SARSA,4,18,-645.0999999999848,-0.017741935483870878,7420.0,62.0
SARSA,4,19,-643.7999999999848,0.03421052631578942,7458.0,38.0
SARSA,4,20,-642.7999999999848,0.02439024390243898,7499.0,41.0
SARSA,4,21,-643.4999999999849,-0.012068965517241306,7557.0,58.0
SARSA,4,22,-642.1999999999849,0.03421052631578942,7595.0,38.0
SARSA,4,23,-640.6999999999849,0.041666666666666616,7631.0,36.0
SARSA,4,24,-638.6999999999849,0.06451612903225802,7662.0,31.0
SARSA,4,25,-643.0999999999849,-0.046315789473684026,7757.0,95.0
SARSA,4,26,-642.1999999999849,0.021428571428571394,7799.0,42.0
SARSA,4,27,-640.4999999999849,0.049999999999999954,7833.0,34.0
SARSA,4,28,-638.3999999999849,0.06999999999999997,7863.0,30.0
SARSA,4,29,-641.1999999999848,-0.03544303797468339,7942.0,79.0
SARSA,4,30,-640.0999999999848,0.027499999999999948,7982.0,40.0
SARSA,4,31,-638.3999999999847,0.049999999999999954,8016.0,34.0
SARSA,4,32,-636.4999999999848,0.059374999999999956,8048.0,32.0
SARSA,4,33,-634.7999999999847,0.049999999999999954,8082.0,34.0
SARSA,4,34,-633.4999999999848,0.03421052631578942,8120.0,38.0
SARSA,4,35,-631.3999999999847,0.06999999999999997,8150.0,30.0
SARSA,4,36,-629.2999999999847,0.06999999999999997,8180.0,30.0
SARSA,4,37,-627.5999999999847,0.049999999999999954,8214.0,34.0
SARSA,4,38,-657.9999999999849,-0.08563380281690207,8569.0,355.0
SARSA,4,39,-655.9999999999849,0.06451612903225802,8600.0,31.0
SARSA,4,40,-653.8999999999849,0.06999999999999997,8630.0,30.0
SARSA,4,41,-652.3999999999849,0.041666666666666616,8666.0,36.0
SARSA,4,42,-651.1999999999848,0.030769230769230715,8705.0,39.0
SARSA,4,43,-649.3999999999849,0.0545454545454545,8738.0,33.0
SARSA,4,44,-647.6999999999848,0.049999999999999954,8772.0,34.0
SARSA,4,45,-645.7999999999848,0.059374999999999956,8804.0,32.0
SARSA,4,46,-644.2999999999848,0.041666666666666616,8840.0,36.0
SARSA,4,47,-643.6999999999848,0.013333333333333326,8885.0,45.0
SARSA,4,48,-642.1999999999848,0.041666666666666616,8921.0,36.0
SARSA,4,49,-639.8999999999849,0.0821428571428571,8949.0,28.0
SARSA,4,50,-638.1999999999848,0.049999999999999954,8983.0,34.0
SARSA,4,51,-636.0999999999848,0.06999999999999997,9013.0,30.0
SARSA,4,52,-635.3999999999847,0.015909090909090894,9057.0,44.0
SARSA,4,53,-634.0999999999848,0.03421052631578942,9095.0,38.0
SARSA,4,54,-632.4999999999848,0.045714285714285666,9130.0,35.0
SARSA,4,55,-629.5999999999848,0.1318181818181818,9152.0,22.0
SARSA,4,56,-628.4999999999848,0.027499999999999948,9192.0,40.0
SARSA,4,57,-626.7999999999847,0.049999999999999954,9226.0,34.0
SARSA,4,58,-626.4999999999848,0.006250000000000015,9274.0,48.0
SARSA,4,59,-628.3999999999847,-0.02714285714285702,9344.0,70.0
SARSA,4,60,-626.6999999999847,0.049999999999999954,9378.0,34.0
SARSA,4,61,-626.8999999999847,-0.0037735849056603306,9431.0,53.0
SARSA,4,62,-624.7999999999847,0.06999999999999997,9461.0,30.0
SARSA,4,63,-623.3999999999847,0.037837837837837784,9498.0,37.0
SARSA,4,64,-623.8999999999847,-0.008928571428571366,9554.0,56.0
SARSA,4,65,-621.7999999999847,0.06999999999999997,9584.0,30.0
SARSA,4,66,-620.8999999999847,0.021428571428571394,9626.0,42.0
SARSA,4,67,-619.2999999999847,0.045714285714285666,9661.0,35.0
SARSA,4,68,-618.1999999999847,0.027499999999999948,9701.0,40.0
SARSA,4,69,-616.5999999999847,0.045714285714285666,9736.0,35.0
SARSA,4,70,-614.4999999999847,0.06999999999999997,9766.0,30.0
SARSA,4,71,-612.3999999999846,0.06999999999999997,9796.0,30.0
SARSA,4,72,-613.4999999999847,-0.017741935483870878,9858.0,62.0
SARSA,4,73,-612.7999999999846,0.015909090909090894,9902.0,44.0
SARSA,4,74,-611.0999999999846,0.049999999999999954,9936.0,34.0
SARSA,4,75,-609.0999999999846,0.06451612903225802,9967.0,31.0
SARSA,4,76,-607.1999999999846,0.059374999999999956,9999.0,32.0
SARSA,4,77,-605.6999999999846,0.041666666666666616,10035.0,36.0
SARSA,4,78,-603.5999999999846,0.06999999999999997,10065.0,30.0
SARSA,4,79,-601.3999999999845,0.0758620689655172,10094.0,29.0
SARSA,4,80,-600.1999999999845,0.030769230769230715,10133.0,39.0
SARSA,4,81,-598.6999999999845,0.041666666666666616,10169.0,36.0
SARSA,4,82,-596.5999999999844,0.06999999999999997,10199.0,30.0
SARSA,4,83,-594.8999999999844,0.049999999999999954,10233.0,34.0
SARSA,4,84,-593.3999999999844,0.041666666666666616,10269.0,36.0
SARSA,4,85,-591.8999999999844,0.041666666666666616,10305.0,36.0
SARSA,4,86,-590.7999999999844,0.027499999999999948,10345.0,40.0
SARSA,4,87,-588.8999999999844,0.059374999999999956,10377.0,32.0
SARSA,4,88,-587.1999999999844,0.049999999999999954,10411.0,34.0
SARSA,4,89,-585.0999999999843,0.06999999999999997,10441.0,30.0
SARSA,4,90,-583.1999999999844,0.059374999999999956,10473.0,32.0
SARSA,4,91,-581.0999999999843,0.06999999999999997,10503.0,30.0
SARSA,4,92,-579.4999999999843,0.045714285714285666,10538.0,35.0
SARSA,4,93,-578.2999999999843,0.030769230769230715,10577.0,39.0
SARSA,4,94,-576.3999999999843,0.059374999999999956,10609.0,32.0
SARSA,4,95,-574.7999999999843,0.045714285714285666,10644.0,35.0
SARSA,4,96,-573.6999999999842,0.027499999999999948,10684.0,40.0
SARSA,4,97,-571.7999999999843,0.059374999999999956,10716.0,32.0
SARSA,4,98,-569.0999999999842,0.11249999999999998,10740.0,24.0
SARSA,4,99,-566.9999999999842,0.06999999999999997,10770.0,30.0
SARSA,5,0,-92.69999999999872,-0.09478527607361832,978.0,978.0
SARSA,5,1,-161.4999999999988,-0.09309878213802447,1717.0,739.0
SARSA,5,2,-428.39999999999213,-0.09812499999999755,4437.0,2720.0
SARSA,5,3,-476.9999999999926,-0.0905027932960903,4974.0,537.0
SARSA,5,4,-505.5999999999928,-0.08486646884273058,5311.0,337.0
SARSA,5,5,-547.3999999999932,-0.0891257995735616,5780.0,469.0
SARSA,5,6,-662.4999999999906,-0.09575707154741885,6982.0,1202.0
SARSA,5,7,-661.7999999999905,0.015909090909090894,7026.0,44.0
SARSA,5,8,-659.1999999999905,0.10399999999999997,7051.0,25.0
SARSA,5,9,-656.7999999999905,0.08888888888888885,7078.0,27.0
SARSA,5,10,-653.6999999999905,0.15499999999999997,7098.0,20.0
SARSA,5,11,-651.1999999999905,0.09615384615384612,7124.0,26.0
SARSA,5,12,-648.0999999999905,0.15499999999999997,7144.0,20.0
SARSA,5,13,-647.8999999999904,0.0040816326530612465,7193.0,49.0
SARSA,5,14,-645.3999999999904,0.09615384615384612,7219.0,26.0
SARSA,5,15,-643.2999999999904,0.06999999999999997,7249.0,30.0
SARSA,5,16,-643.0999999999904,0.0040816326530612465,7298.0,49.0
SARSA,5,17,-640.1999999999904,0.1318181818181818,7320.0,22.0
SARSA,5,18,-637.4999999999903,0.11249999999999998,7344.0,24.0
SARSA,5,19,-634.5999999999904,0.1318181818181818,7366.0,22.0
SARSA,5,20,-631.4999999999903,0.15499999999999997,7386.0,20.0
SARSA,5,21,-628.5999999999904,0.1318181818181818,7408.0,22.0
SARSA,5,22,-625.9999999999903,0.10399999999999997,7433.0,25.0
SARSA,5,23,-650.4999999999905,-0.08277027027027077,7729.0,296.0
SARSA,5,24,-647.7999999999904,0.11249999999999998,7753.0,24.0
SARSA,5,25,-645.1999999999904,0.10399999999999997,7778.0,25.0
SARSA,5,26,-642.0999999999904,0.15499999999999997,7798.0,20.0
SARSA,5,27,-638.9999999999903,0.15499999999999997,7818.0,20.0
SARSA,5,28,-636.0999999999904,0.1318181818181818,7840.0,22.0
SARSA,5,29,-633.0999999999904,0.14285714285714285,7861.0,21.0
SARSA,5,30,-630.0999999999904,0.14285714285714285,7882.0,21.0
SARSA,5,31,-627.1999999999904,0.1318181818181818,7904.0,22.0
SARSA,5,32,-625.0999999999904,0.06999999999999997,7934.0,30.0
SARSA,5,33,-624.7999999999904,0.006250000000000015,7982.0,48.0
SARSA,5,34,-623.4999999999905,0.03421052631578942,8020.0,38.0
SARSA,5,35,-620.5999999999905,0.1318181818181818,8042.0,22.0
SARSA,5,36,-617.6999999999905,0.1318181818181818,8064.0,22.0
SARSA,5,37,-617.0999999999905,0.013333333333333326,8109.0,45.0
SARSA,5,38,-614.2999999999905,0.12173913043478259,8132.0,23.0
SARSA,5,39,-611.1999999999905,0.15499999999999997,8152.0,20.0
SARSA,5,40,-608.4999999999905,0.11249999999999998,8176.0,24.0
SARSA,5,41,-605.8999999999904,0.10399999999999997,8201.0,25.0
SARSA,5,42,-603.3999999999904,0.09615384615384612,8227.0,26.0
SARSA,5,43,-600.2999999999904,0.15499999999999997,8247.0,20.0
SARSA,5,44,-597.1999999999904,0.15499999999999997,8267.0,20.0
SARSA,5,45,-594.2999999999904,0.1318181818181818,8289.0,22.0
SARSA,5,46,-591.5999999999904,0.11249999999999998,8313.0,24.0
SARSA,5,47,-588.8999999999903,0.11249999999999998,8337.0,24.0
SARSA,5,48,-585.7999999999903,0.15499999999999997,8357.0,20.0
SARSA,5,49,-582.6999999999903,0.15499999999999997,8377.0,20.0
SARSA,5,50,-579.5999999999902,0.15499999999999997,8397.0,20.0
SARSA,5,51,-579.3999999999902,0.0040816326530612465,8446.0,49.0
SARSA,5,52,-576.5999999999902,0.12173913043478259,8469.0,23.0
SARSA,5,53,-574.1999999999903,0.08888888888888885,8496.0,27.0
SARSA,5,54,-571.4999999999902,0.11249999999999998,8520.0,24.0
SARSA,5,55,-568.6999999999903,0.12173913043478259,8543.0,23.0
SARSA,5,56,-565.5999999999902,0.15499999999999997,8563.0,20.0
SARSA,5,57,-569.0999999999902,-0.04069767441860449,8649.0,86.0
SARSA,5,58,-566.1999999999903,0.1318181818181818,8671.0,22.0
SARSA,5,59,-563.9999999999902,0.0758620689655172,8700.0,29.0
SARSA,5,60,-560.8999999999902,0.15499999999999997,8720.0,20.0
SARSA,5,61,-557.7999999999902,0.15499999999999997,8740.0,20.0
SARSA,5,62,-554.6999999999902,0.15499999999999997,8760.0,20.0
SARSA,5,63,-552.3999999999902,0.0821428571428571,8788.0,28.0
SARSA,5,64,-550.0999999999902,0.0821428571428571,8816.0,28.0
SARSA,5,65,-547.3999999999902,0.11249999999999998,8840.0,24.0
SARSA,5,66,-545.1999999999902,0.0758620689655172,8869.0,29.0
SARSA,5,67,-542.0999999999901,0.15499999999999997,8889.0,20.0
SARSA,5,68,-539.1999999999902,0.1318181818181818,8911.0,22.0
SARSA,5,69,-536.0999999999901,0.15499999999999997,8931.0,20.0
SARSA,5,70,-532.9999999999901,0.15499999999999997,8951.0,20.0
SARSA,5,71,-529.8999999999901,0.15499999999999997,8971.0,20.0
SARSA,5,72,-527.4999999999901,0.08888888888888885,8998.0,27.0
SARSA,5,73,-524.4999999999901,0.14285714285714285,9019.0,21.0
SARSA,5,74,-523.5999999999901,0.021428571428571394,9061.0,42.0
SARSA,5,75,-520.5999999999901,0.14285714285714285,9082.0,21.0
SARSA,5,76,-517.5999999999901,0.14285714285714285,9103.0,21.0
SARSA,5,77,-514.4999999999901,0.15499999999999997,9123.0,20.0
SARSA,5,78,-511.59999999999013,0.1318181818181818,9145.0,22.0
SARSA,5,79,-508.69999999999015,0.1318181818181818,9167.0,22.0
SARSA,5,80,-505.7999999999902,0.1318181818181818,9189.0,22.0
SARSA,5,81,-503.2999999999902,0.09615384615384612,9215.0,26.0
SARSA,5,82,-500.3999999999902,0.1318181818181818,9237.0,22.0
SARSA,5,83,-497.5999999999902,0.12173913043478259,9260.0,23.0
SARSA,5,84,-494.49999999999017,0.15499999999999997,9280.0,20.0
SARSA,5,85,-491.39999999999014,0.15499999999999997,9300.0,20.0
SARSA,5,86,-488.7999999999901,0.10399999999999997,9325.0,25.0
SARSA,5,87,-485.89999999999014,0.1318181818181818,9347.0,22.0
SARSA,5,88,-484.39999999999014,0.041666666666666616,9383.0,36.0
SARSA,5,89,-481.59999999999013,0.12173913043478259,9406.0,23.0
SARSA,5,90,-478.4999999999901,0.15499999999999997,9426.0,20.0
SARSA,5,91,-475.3999999999901,0.15499999999999997,9446.0,20.0
SARSA,5,92,-472.29999999999006,0.15499999999999997,9466.0,20.0
SARSA,5,93,-469.19999999999004,0.15499999999999997,9486.0,20.0
SARSA,5,94,-466.59999999999,0.10399999999999997,9511.0,25.0
SARSA,5,95,-465.49999999999,0.027499999999999948,9551.0,40.0
SARSA,5,96,-462.59999999999,0.1318181818181818,9573.0,22.0
SARSA,5,97,-460.19999999999004,0.08888888888888885,9600.0,27.0
SARSA,5,98,-457.09999999999,0.15499999999999997,9620.0,20.0
SARSA,5,99,-454.49999999999,0.10399999999999997,9645.0,25.0
SARSA,6,0,-84.99999999999916,-0.0943396226415085,901.0,901.0
SARSA,6,1,-244.5999999999941,-0.096903460837884,2548.0,1647.0
SARSA,6,2,-405.599999999989,-0.09692956050571636,4209.0,1661.0
SARSA,6,3,-427.7999999999891,-0.08131868131868175,4482.0,273.0
SARSA,6,4,-451.49999999998926,-0.08229166666666715,4770.0,288.0
SARSA,6,5,-467.5999999999893,-0.07594339622641523,4982.0,212.0
SARSA,6,6,-497.69999999998953,-0.08551136363636429,5334.0,352.0
SARSA,6,7,-502.4999999999895,-0.0484848484848483,5433.0,99.0
SARSA,6,8,-548.89999999999,-0.09009708737864167,5948.0,515.0
SARSA,6,9,-557.5999999999899,-0.06304347826086933,6086.0,138.0
SARSA,6,10,-559.8999999999899,-0.031081081081080947,6160.0,74.0
SARSA,6,11,-558.7999999999898,0.027499999999999948,6200.0,40.0
SARSA,6,12,-557.2999999999898,0.041666666666666616,6236.0,36.0
SARSA,6,13,-556.0999999999898,0.030769230769230715,6275.0,39.0
SARSA,6,14,-554.2999999999898,0.0545454545454545,6308.0,33.0
SARSA,6,15,-552.1999999999898,0.06999999999999997,6338.0,30.0
SARSA,6,16,-551.8999999999899,0.006250000000000015,6386.0,48.0
SARSA,6,17,-550.3999999999899,0.041666666666666616,6422.0,36.0
SARSA,6,18,-548.6999999999898,0.049999999999999954,6456.0,34.0
SARSA,6,19,-547.7999999999898,0.021428571428571394,6498.0,42.0
SARSA,6,20,-545.2999999999898,0.09615384615384612,6524.0,26.0
SARSA,6,21,-542.9999999999899,0.0821428571428571,6552.0,28.0
SARSA,6,22,-540.0999999999899,0.1318181818181818,6574.0,22.0
SARSA,6,23,-537.1999999999899,0.1318181818181818,6596.0,22.0
SARSA,6,24,-534.89999999999,0.0821428571428571,6624.0,28.0
SARSA,6,25,-532.1999999999899,0.11249999999999998,6648.0,24.0
SARSA,6,26,-529.89999999999,0.0821428571428571,6676.0,28.0
SARSA,6,27,-527.89999999999,0.06451612903225802,6707.0,31.0
SARSA,6,28,-526.1999999999899,0.049999999999999954,6741.0,34.0
SARSA,6,29,-524.29999999999,0.059374999999999956,6773.0,32.0
SARSA,6,30,-522.0999999999899,0.0758620689655172,6802.0,29.0
SARSA,6,31,-520.5999999999899,0.041666666666666616,6838.0,36.0
SARSA,6,32,-518.8999999999899,0.049999999999999954,6872.0,34.0
SARSA,6,33,-516.7999999999898,0.06999999999999997,6902.0,30.0
SARSA,6,34,-519.8999999999899,-0.037804878048780334,6984.0,82.0
SARSA,6,35,-517.8999999999899,0.06451612903225802,7015.0,31.0
SARSA,6,36,-515.5999999999899,0.0821428571428571,7043.0,28.0
SARSA,6,37,-513.4999999999899,0.06999999999999997,7073.0,30.0
SARSA,6,38,-511.39999999998986,0.06999999999999997,7103.0,30.0
SARSA,6,39,-508.89999999998986,0.09615384615384612,7129.0,26.0
SARSA,6,40,-506.69999999998987,0.0758620689655172,7158.0,29.0
SARSA,6,41,-504.9999999999899,0.049999999999999954,7192.0,34.0
SARSA,6,42,-503.0999999999899,0.059374999999999956,7224.0,32.0
SARSA,6,43,-501.6999999999899,0.037837837837837784,7261.0,37.0
SARSA,6,44,-499.3999999999899,0.0821428571428571,7289.0,28.0
SARSA,6,45,-497.5999999999899,0.0545454545454545,7322.0,33.0
SARSA,6,46,-495.7999999999899,0.0545454545454545,7355.0,33.0
SARSA,6,47,-493.4999999999899,0.0821428571428571,7383.0,28.0
SARSA,6,48,-491.5999999999899,0.059374999999999956,7415.0,32.0
SARSA,6,49,-490.0999999999899,0.041666666666666616,7451.0,36.0
SARSA,6,50,-488.1999999999899,0.059374999999999956,7483.0,32.0
SARSA,6,51,-486.8999999999899,0.03421052631578942,7521.0,38.0
SARSA,6,52,-484.7999999999899,0.06999999999999997,7551.0,30.0
SARSA,6,53,-483.3999999999899,0.037837837837837784,7588.0,37.0
SARSA,6,54,-481.3999999999899,0.06451612903225802,7619.0,31.0
SARSA,6,55,-482.8999999999899,-0.02272727272727262,7685.0,66.0
SARSA,6,56,-480.5999999999899,0.0821428571428571,7713.0,28.0
SARSA,6,57,-477.9999999999899,0.10399999999999997,7738.0,25.0
SARSA,6,58,-475.0999999999899,0.1318181818181818,7760.0,22.0
SARSA,6,59,-473.0999999999899,0.06451612903225802,7791.0,31.0
SARSA,6,60,-471.1999999999899,0.059374999999999956,7823.0,32.0
SARSA,6,61,-469.0999999999899,0.06999999999999997,7853.0,30.0
SARSA,6,62,-467.4999999999899,0.045714285714285666,7888.0,35.0
SARSA,6,63,-465.19999999998987,0.0821428571428571,7916.0,28.0
SARSA,6,64,-462.89999999998986,0.0821428571428571,7944.0,28.0
SARSA,6,65,-460.79999999998984,0.06999999999999997,7974.0,30.0
SARSA,6,66,-458.6999999999898,0.06999999999999997,8004.0,30.0
SARSA,6,67,-456.4999999999898,0.0758620689655172,8033.0,29.0
SARSA,6,68,-454.1999999999898,0.0821428571428571,8061.0,28.0
SARSA,6,69,-452.0999999999898,0.06999999999999997,8091.0,30.0
SARSA,6,70,-449.7999999999898,0.0821428571428571,8119.0,28.0
SARSA,6,71,-447.99999999998977,0.0545454545454545,8152.0,33.0
SARSA,6,72,-446.39999999998975,0.045714285714285666,8187.0,35.0
SARSA,6,73,-444.39999999998975,0.06451612903225802,8218.0,31.0
SARSA,6,74,-442.09999999998973,0.0821428571428571,8246.0,28.0
SARSA,6,75,-440.39999999998975,0.049999999999999954,8280.0,34.0
SARSA,6,76,-438.69999999998976,0.049999999999999954,8314.0,34.0
SARSA,6,77,-436.49999999998977,0.0758620689655172,8343.0,29.0
SARSA,6,78,-434.2999999999898,0.0758620689655172,8372.0,29.0
SARSA,6,79,-433.7999999999898,0.010869565217391304,8418.0,46.0
SARSA,6,80,-431.69999999998976,0.06999999999999997,8448.0,30.0
SARSA,6,81,-430.19999999998976,0.041666666666666616,8484.0,36.0
SARSA,6,82,-428.09999999998973,0.06999999999999997,8514.0,30.0
SARSA,6,83,-425.7999999999897,0.0821428571428571,8542.0,28.0
SARSA,6,84,-423.6999999999897,0.06999999999999997,8572.0,30.0
SARSA,6,85,-421.5999999999897,0.06999999999999997,8602.0,30.0
SARSA,6,86,-419.49999999998965,0.06999999999999997,8632.0,30.0
SARSA,6,87,-417.5999999999897,0.059374999999999956,8664.0,32.0
SARSA,6,88,-415.6999999999897,0.059374999999999956,8696.0,32.0
SARSA,6,89,-413.1999999999897,0.09615384615384612,8722.0,26.0
SARSA,6,90,-411.0999999999897,0.06999999999999997,8752.0,30.0
SARSA,6,91,-408.5999999999897,0.09615384615384612,8778.0,26.0
SARSA,6,92,-406.49999999998965,0.06999999999999997,8808.0,30.0
SARSA,6,93,-405.39999999998963,0.027499999999999948,8848.0,40.0
SARSA,6,94,-403.89999999998963,0.041666666666666616,8884.0,36.0
SARSA,6,95,-401.99999999998965,0.059374999999999956,8916.0,32.0
SARSA,6,96,-400.99999999998965,0.02439024390243898,8957.0,41.0
SARSA,6,97,-399.29999999998967,0.049999999999999954,8991.0,34.0
SARSA,6,98,-397.0999999999897,0.0758620689655172,9020.0,29.0
SARSA,6,99,-395.5999999999897,0.041666666666666616,9056.0,36.0
SARSA,7,0,-107.89999999999786,-0.09548672566371492,1130.0,1130.0
SARSA,7,1,-229.89999999999492,-0.09598741148701578,2401.0,1271.0
SARSA,7,2,-368.69999999999106,-0.0964558721334233,3840.0,1439.0
SARSA,7,3,-439.09999999999104,-0.09324503311258277,4595.0,755.0
SARSA,7,4,-539.2999999999894,-0.09515669515669355,5648.0,1053.0
SARSA,7,5,-558.2999999999895,-0.07883817427385921,5889.0,241.0
SARSA,7,6,-577.7999999999896,-0.07926829268292715,6135.0,246.0
SARSA,7,7,-605.7999999999898,-0.08459214501510634,6466.0,331.0
SARSA,7,8,-612.4999999999898,-0.05677966101694894,6584.0,118.0
SARSA,7,9,-623.3999999999897,-0.06812499999999974,6744.0,160.0
SARSA,7,10,-638.5999999999898,-0.07487684729064048,6947.0,203.0
SARSA,7,11,-640.8999999999897,-0.031081081081080947,7021.0,74.0
SARSA,7,12,-639.2999999999897,0.045714285714285666,7056.0,35.0
SARSA,7,13,-636.5999999999897,0.11249999999999998,7080.0,24.0
SARSA,7,14,-636.9999999999897,-0.007272727272727215,7135.0,55.0
SARSA,7,15,-634.6999999999897,0.0821428571428571,7163.0,28.0
SARSA,7,16,-632.0999999999897,0.10399999999999997,7188.0,25.0
SARSA,7,17,-629.8999999999896,0.0758620689655172,7217.0,29.0
SARSA,7,18,-629.6999999999896,0.0040816326530612465,7266.0,49.0
SARSA,7,19,-627.3999999999896,0.0821428571428571,7294.0,28.0
SARSA,7,20,-624.8999999999896,0.09615384615384612,7320.0,26.0
SARSA,7,21,-625.0999999999897,-0.0037735849056603306,7373.0,53.0
SARSA,7,22,-622.1999999999897,0.1318181818181818,7395.0,22.0
SARSA,7,23,-620.0999999999897,0.06999999999999997,7425.0,30.0
SARSA,7,24,-617.6999999999897,0.08888888888888885,7452.0,27.0
SARSA,7,25,-616.3999999999897,0.03421052631578942,7490.0,38.0
SARSA,7,26,-615.6999999999897,0.015909090909090894,7534.0,44.0
SARSA,7,27,-613.1999999999897,0.09615384615384612,7560.0,26.0
SARSA,7,28,-617.5999999999897,-0.046315789473684026,7655.0,95.0
SARSA,7,29,-614.8999999999896,0.11249999999999998,7679.0,24.0
SARSA,7,30,-612.9999999999897,0.059374999999999956,7711.0,32.0
SARSA,7,31,-615.0999999999897,-0.02916666666666654,7783.0,72.0
SARSA,7,32,-612.9999999999897,0.06999999999999997,7813.0,30.0
SARSA,7,33,-610.2999999999896,0.11249999999999998,7837.0,24.0
SARSA,7,34,-608.9999999999897,0.03421052631578942,7875.0,38.0
SARSA,7,35,-606.2999999999896,0.11249999999999998,7899.0,24.0
SARSA,7,36,-608.2999999999896,-0.028169014084506918,7970.0,71.0
SARSA,7,37,-607.5999999999896,0.015909090909090894,8014.0,44.0
SARSA,7,38,-605.2999999999896,0.0821428571428571,8042.0,28.0
SARSA,7,39,-603.2999999999896,0.06451612903225802,8073.0,31.0
SARSA,7,40,-605.7999999999896,-0.03289473684210512,8149.0,76.0
SARSA,7,41,-603.3999999999896,0.08888888888888885,8176.0,27.0
SARSA,7,42,-601.5999999999897,0.0545454545454545,8209.0,33.0
SARSA,7,43,-600.6999999999897,0.021428571428571394,8251.0,42.0
SARSA,7,44,-598.4999999999897,0.0758620689655172,8280.0,29.0
SARSA,7,45,-597.4999999999897,0.02439024390243898,8321.0,41.0
SARSA,7,46,-594.7999999999896,0.11249999999999998,8345.0,24.0
SARSA,7,47,-592.0999999999896,0.11249999999999998,8369.0,24.0
SARSA,7,48,-589.4999999999895,0.10399999999999997,8394.0,25.0
SARSA,7,49,-586.7999999999895,0.11249999999999998,8418.0,24.0
SARSA,7,50,-584.2999999999895,0.09615384615384612,8444.0,26.0
SARSA,7,51,-581.7999999999895,0.09615384615384612,8470.0,26.0
SARSA,7,52,-579.1999999999895,0.10399999999999997,8495.0,25.0
SARSA,7,53,-576.0999999999894,0.15499999999999997,8515.0,20.0
SARSA,7,54,-574.2999999999895,0.0545454545454545,8548.0,33.0
SARSA,7,55,-572.3999999999895,0.059374999999999956,8580.0,32.0
SARSA,7,56,-570.0999999999896,0.0821428571428571,8608.0,28.0
SARSA,7,57,-567.9999999999895,0.06999999999999997,8638.0,30.0
SARSA,7,58,-565.8999999999895,0.06999999999999997,8668.0,30.0
SARSA,7,59,-563.1999999999895,0.11249999999999998,8692.0,24.0
SARSA,7,60,-560.6999999999895,0.09615384615384612,8718.0,26.0
SARSA,7,61,-557.9999999999894,0.11249999999999998,8742.0,24.0
SARSA,7,62,-555.6999999999895,0.0821428571428571,8770.0,28.0
SARSA,7,63,-552.9999999999894,0.11249999999999998,8794.0,24.0
SARSA,7,64,-551.0999999999894,0.059374999999999956,8826.0,32.0
SARSA,7,65,-548.3999999999894,0.11249999999999998,8850.0,24.0
SARSA,7,66,-546.1999999999894,0.0758620689655172,8879.0,29.0
SARSA,7,67,-543.7999999999894,0.08888888888888885,8906.0,27.0
SARSA,7,68,-541.1999999999894,0.10399999999999997,8931.0,25.0
SARSA,7,69,-539.4999999999893,0.049999999999999954,8965.0,34.0
SARSA,7,70,-536.7999999999893,0.11249999999999998,8989.0,24.0
