@relation 'Turn Round 2'

@attribute playersLeft numeric
@attribute position numeric
@attribute rank numeric
@attribute playersStreet numeric
@attribute pot numeric
@attribute chips numeric
@attribute chipsBets numeric
@attribute action string

@data
3,1,398923,2,620,9297,340,r:80
3,2,2131779,2,580,3964,260,c:40
5,1,2227840,2,440,6034,240,r:80
8,2,1485180,2,560,7029,320,r:80
5,2,2227885,2,410,7349,240,c:40
3,2,394670,2,330,20221,200,c:40
5,3,744372,2,500,19616,240,c:40
3,2,744466,2,410,4134,400,c:40
3,1,2227801,2,1280,4514,660,r:80
4,2,1115680,2,380,5544,220,c:40
4,1,384092,2,360,8434,240,c:40
8,2,399415,2,440,8314,220,c:40
5,4,1115427,2,750,9124,400,r:80
6,1,1114046,2,520,10694,220,c:40
6,2,1485182,2,460,11721,260,r:80
6,2,2222598,2,430,17063,220,c:40
5,1,396698,3,980,20058,360,c:0
5,2,1114518,2,450,32832,240,c:40
4,1,1114713,2,400,4080,200,c:40
3,1,1115183,2,460,4200,260,c:40
4,2,395360,2,490,5140,280,c:40
6,2,744637,2,570,4550,300,r:80
6,1,1485184,3,640,3976,240,r:80
3,1,1113989,2,600,3946,300,r:80
4,1,1115258,3,820,4091,300,r:80
9,5,1115849,3,870,5371,260,c:0
7,6,744686,3,570,1692,260,c:0
3,2,2227803,2,290,4174,180,c:40
5,4,743958,2,460,6259,260,c:40
4,2,744556,3,720,8349,320,c:0
3,1,1485178,2,620,7543,320,r:80
4,3,1485184,3,680,9175,260,c:0
3,2,1115721,2,480,8595,320,c:40
3,2,1485183,2,410,7520,240,c:40
8,3,397274,3,750,83006,360,c:0
4,1,1114883,2,780,78721,340,r:80
4,1,1485175,2,320,37967,200,c:40
6,2,744494,2,380,2240,240,c:40
4,2,396725,2,410,2520,240,c:40
4,1,1115716,3,600,2265,280,r:40
3,1,1485175,2,440,2218,260,c:40
3,1,2129793,2,500,1818,280,c:40
3,2,744568,2,480,2308,300,c:40
7,4,2227886,2,600,3240,460,r:80
6,2,1114722,2,960,2600,400,r:80
7,6,393190,2,570,3105,220,c:40
7,2,744478,2,620,2975,300,r:80
8,4,744493,2,590,2990,300,r:80
9,3,1114721,2,1060,2720,500,r:80
8,7,2222417,2,840,6292,380,r:80
8,6,744157,3,1120,7314,360,c:0
3,1,1115843,2,320,2175,200,c:40
4,4,744746,2,510,4730,280,c:40
4,2,742947,3,600,4690,240,c:40
3,2,743986,2,370,6137,220,c:40
3,2,1115731,2,520,2082,340,r:80
3,1,394515,2,720,682,280,c:40
7,5,1114845,2,890,758,400,r:80
5,3,1115196,3,880,2718,300,c:0
4,3,744619,2,580,39845,280,c:40
4,2,744451,2,480,101441,280,c:40
7,1,399651,2,840,193841,380,r:80
3,1,744699,2,660,6096,300,c:40
4,2,384244,2,370,1993,200,c:40
6,4,399470,4,890,2737,260,c:0
8,2,397246,2,350,6195,200,c:40
3,2,388445,2,660,87039,300,c:40
4,1,1485181,2,880,87169,400,r:80
7,3,2227872,2,860,374465,660,r:80
7,7,744748,4,1440,458250,400,c:60
3,3,743611,2,570,460571,320,c:40
3,1,743643,2,660,460161,360,r:80
7,1,394528,3,1040,948576,360,c:0
9,5,1114662,3,780,17612,260,c:0
3,3,1485178,2,500,5490,280,c:40
6,2,1485184,2,490,5980,260,r:80
7,3,1114535,2,560,3203,340,c:40
6,2,744625,2,710,2728,340,c:40
3,2,373416,2,720,1150,360,c:40
9,2,2227767,2,400,73884,160,c:40
4,3,2227831,3,850,2672,360,c:40
4,4,1115467,2,1040,159393,520,r:80
8,6,399456,3,1110,160053,360,c:0
3,1,1485178,2,440,181297,260,r:80
9,3,1485184,2,820,93708,380,r:80
3,1,1114538,3,720,249418,280,r:40
8,4,1114037,2,630,554049,300,r:80
8,4,390487,4,590,475005,180,c:0
4,2,397627,3,780,515319,340,c:0
4,1,744649,2,360,18006,220,c:40
3,3,390978,2,480,17186,260,c:40
3,2,397246,2,570,17106,360,r:80
3,1,744284,2,580,16706,320,r:80
8,4,2227850,3,1050,22553,360,c:0
5,5,2227818,2,640,2535,420,r:80
3,1,744139,2,360,3185,220,c:40
4,1,395398,2,440,1777,240,c:40
9,8,2227848,2,450,1828,320,r:80
7,4,399287,3,640,1269,240,c:0
8,1,744677,3,620,509,320,c:0
7,1,1114553,2,380,2809,260,c:40
4,2,744648,2,610,2686,340,r:80
7,2,1485184,3,720,16824,320,c:40
3,1,1485175,3,660,16434,260,c:40
6,2,1114015,2,370,2480,220,c:40
8,3,1115904,2,450,6356,220,c:40
9,3,744624,4,900,10030,340,c:0
9,2,2227773,3,720,24817,240,c:0
4,3,1485184,2,390,28645,340,c:40
6,3,374376,2,550,198433,240,c:40
7,3,2227883,2,630,2110,420,c:40
7,2,744713,3,850,2453,360,c:40
3,2,2191843,2,330,3785,200,c:40
8,6,337759,3,610,11509,240,c:40
3,2,399439,2,480,2418,220,c:40
3,3,2227811,3,720,868,400,c:0
8,5,399625,2,510,17470,240,c:40
8,5,1485183,2,450,27728,240,c:40
3,2,1485183,2,530,36087,300,r:80
3,1,1485183,2,900,36607,480,r:80
4,1,2191844,2,700,35592,360,r:80
6,2,1485183,2,930,32812,740,r:80
9,7,2227871,2,610,3460,500,r:80
4,2,2162564,2,520,46505,460,c:40
9,5,391033,2,390,46475,220,c:40
3,2,743465,2,330,48035,200,c:40
3,2,1115228,2,720,47775,560,c:40
7,3,1485181,3,820,49390,300,c:40
3,2,1115718,2,370,52562,380,r:80
5,2,390487,2,450,48062,300,r:80
8,3,399623,2,470,51812,260,c:40
7,1,1115370,2,860,26725,660,r:80
7,1,2224965,2,460,19662,260,r:80
3,1,1485184,2,740,19282,380,r:80
6,1,393036,2,400,22229,180,c:40
3,1,392838,2,360,13209,220,c:40
8,2,390980,2,500,13369,200,c:40
5,2,397273,2,370,17074,220,c:40
4,1,394894,3,780,17574,300,c:0
6,5,744025,2,640,17259,240,c:40
6,2,379992,3,610,17339,240,c:0
6,1,744561,3,920,16824,320,c:0
6,3,396543,3,690,16004,200,c:0
6,1,1115849,3,840,16089,320,r:40
7,4,394853,2,590,4425,280,c:40
8,2,2222429,2,610,2178,260,c:40
5,1,394529,2,260,1840,140,c:40
7,3,2189267,2,580,58180,260,c:40
4,2,1116045,2,540,2042,800,c:40
6,4,744753,3,730,2373,320,c:0
9,3,744664,3,650,2484,240,c:40
4,3,1485184,2,510,2204,280,r:80
4,4,2227818,3,680,2155,260,c:0
6,2,744013,2,570,2558,280,c:40
8,8,1114200,2,470,10938,260,c:40
7,6,744453,2,640,9951,360,r:80
9,5,2224586,2,1510,9866,700,r:80
8,1,384092,4,1060,11566,300,c:0
9,9,1115562,2,610,3562,260,c:40
7,7,381500,2,720,2711,280,c:40
5,2,1485182,2,370,2908,220,c:40
7,5,1114875,2,670,1562,320,c:40
5,1,2225164,2,960,2420,2420,r:80
6,5,1485184,3,640,7590,280,c:0
3,1,743963,2,480,16624,240,c:40
3,1,377456,2,400,16654,220,c:40
4,1,392501,2,460,16004,220,r:80
3,1,1485180,2,560,3167,320,r:80
3,2,1485184,2,480,1870,260,c:40
5,1,744499,2,480,2802,180,c:40
6,1,1485179,2,540,2940,260,r:80
4,2,743267,3,720,406769,240,c:0
4,3,397581,2,460,407049,260,c:40
3,2,388652,2,520,279796,280,r:80
3,1,2190760,2,560,279596,340,r:80
5,2,1114525,2,420,301497,280,c:40
7,2,399638,2,550,922625,300,c:40
7,3,399076,2,510,921580,280,c:40
3,1,394529,2,300,2238,180,c:40
4,4,390938,2,700,2508,360,c:40
9,5,399597,2,620,2072,340,c:40
3,1,337756,2,520,2565,300,r:80
9,1,1485181,2,1080,1905,540,r:80
4,2,1115718,3,660,239744,260,c:40
7,1,397541,2,460,3275,240,c:40
3,2,744647,2,490,2215,280,c:40
4,1,399430,2,440,1665,260,r:80
3,3,1485182,2,620,1395,340,r:80
4,2,2227924,2,490,3831,280,r:80
7,2,1485184,2,560,10441,280,r:80
6,3,1114539,2,450,10881,220,c:40
5,4,1485177,2,530,11186,280,r:80
9,7,1115872,2,840,3740,380,r:80
9,2,388275,2,530,2193,280,c:40
3,1,1115986,2,840,3250,460,r:80
3,2,1115679,2,500,2040,260,c:40
3,3,2227861,2,500,2541,320,c:40
4,3,1485184,2,460,3017,460,c:40
9,8,1485180,2,780,2795,420,r:80
9,1,1114520,3,540,20797,200,c:40
9,1,1485175,2,680,819834,300,r:80
8,6,2224616,2,660,868063,260,r:40
6,2,743845,3,800,888235,220,c:0
7,4,368531,2,910,887395,320,c:40
9,4,390825,3,1300,1000855,480,c:0
3,2,1115538,2,610,2236,340,r:80
6,6,1115563,3,770,2676,360,c:0
6,3,744170,2,550,481,260,r:80
6,3,2039350,2,750,901,400,r:80
5,1,377625,2,560,1181,260,c:40
9,4,1115899,2,570,1077,760,c:40
8,5,1114156,3,930,2693,320,c:0
4,1,1116004,2,320,15133,160,c:40
4,2,390482,2,370,15273,220,c:40
9,2,744457,3,550,8963,220,c:0
9,1,390683,3,980,36325,360,c:0
9,1,1115200,2,660,39155,320,r:80
9,4,399641,3,940,39015,380,c:40
6,1,1485182,2,500,40945,260,r:80
6,1,744389,3,520,41055,200,c:0
9,5,399387,3,690,44205,260,r:80
9,2,1485175,4,930,45045,260,r:60
4,1,399444,2,540,41127,300,r:80
5,1,744690,2,380,35545,180,c:40
4,4,744358,2,500,10008,280,c:40
4,1,1115481,2,420,10088,240,r:80
7,3,399429,2,390,27707,180,c:40
8,2,368528,3,520,35593,160,c:0
7,1,1115496,2,1700,34763,880,r:80
9,5,2227924,2,740,1810,280,r:40
9,1,743102,2,640,2670,240,c:40
7,1,743807,2,600,2720,320,r:80
7,2,399284,2,290,2400,140,c:40
9,1,1114666,2,540,3080,200,r:80
9,2,1485181,2,590,4276,380,r:80
7,1,1115721,2,580,4491,300,c:40
7,1,744344,2,380,5106,180,c:40
7,1,363221,5,1000,2025,320,c:0
6,3,395190,3,590,1945,220,c:0
5,2,1485183,4,1290,1755,480,c:0
9,4,744559,2,700,1837,220,c:40
6,2,1485184,4,890,1467,260,r:60
9,9,1485183,2,520,3017,280,c:40
6,2,361560,4,1440,3602,360,c:60
5,1,399613,2,540,2675,280,c:40
4,3,1485178,3,960,2760,2180,c:0
3,2,744480,2,600,2105,340,c:40
4,2,744363,2,690,3285,380,r:80
4,2,1115181,2,530,3030,380,r:80
9,2,393190,2,290,2163,340,c:40
7,4,1485180,3,940,11553,320,c:0
4,2,744327,3,420,182880,340,c:0
4,2,744152,2,480,191924,260,r:80
5,4,1115736,2,580,336495,440,r:80
5,1,1485180,2,420,1905,220,c:40
3,1,1114200,2,360,4133,220,c:40
3,1,743780,2,340,4373,200,c:40
3,1,1115875,2,400,5663,240,r:80
3,2,1114341,2,450,5448,260,r:80
3,2,744178,2,500,1952,280,c:40
4,2,1485177,3,610,1912,280,r:80
3,1,1114440,2,520,81559,300,r:80
5,3,1115229,2,610,2837,300,r:80
3,3,2227916,2,980,1487,500,r:80
9,3,1485181,2,430,3028,240,r:80
9,2,2156128,3,660,2303,240,c:40
6,1,744216,2,400,2787,220,c:40
8,5,743308,3,600,8473,260,c:0
4,2,396542,3,670,2100,220,c:0
3,3,1114366,2,500,2455,280,c:40
5,2,1115227,3,670,4157,260,c:0
9,9,1116058,3,910,5110,360,c:40
8,8,743125,3,700,2538,220,c:0
8,2,1485184,2,440,3448,200,c:40
7,1,2227831,2,640,2617,300,r:80
9,1,368531,3,820,2649,280,c:40
8,2,399571,2,440,2242,240,c:40
8,6,744714,3,620,2220,200,c:0
5,2,2227813,3,700,1232,260,r:40
9,6,1485184,2,590,2543,320,r:80
9,1,2155608,3,760,2270,260,r:40
3,2,744645,2,640,3375,360,c:40
3,3,373430,2,500,4655,280,c:40
5,1,1114985,2,400,2495,240,c:40
6,2,391021,2,370,4656,180,c:40
7,1,744724,3,500,4416,200,c:40
9,5,1115392,2,470,15906,460,c:40
6,4,1485184,3,820,2640,340,c:40
5,1,397599,2,400,3162,240,c:40
4,2,372740,2,450,2822,300,c:40
4,1,1114891,2,400,3772,240,r:80
9,7,1485177,4,930,6422,260,r:60
9,4,1115904,2,590,19864,360,r:80
8,3,395385,2,350,22294,160,c:40
5,5,1113947,2,770,16364,420,c:40
9,3,743493,2,610,20381,380,r:80
6,2,395229,2,610,27666,380,r:80
7,6,1115987,2,650,28456,300,c:40
6,4,1485183,2,630,28906,320,r:80
6,2,399049,2,570,29236,360,r:80
8,3,1485176,3,910,31591,400,c:0
4,1,397275,3,840,31551,320,c:40
9,2,1114708,4,730,33381,260,c:0
8,1,743124,2,800,3555,420,r:80
9,8,1115900,2,590,2630,360,r:80
8,8,1485181,2,1060,2840,500,r:80
8,2,744540,2,810,3934,380,r:80
6,2,399651,2,450,5575,240,c:40
3,1,365419,3,480,12736,280,c:0
3,2,2227830,2,570,13706,320,r:80
3,2,2213251,2,450,13776,260,r:80
7,2,366122,2,480,4973,280,c:40
8,2,744127,2,520,19829,260,c:40
9,1,2224445,2,640,16456,340,r:80
7,4,2217658,3,810,5682,400,r:40
9,2,1115877,5,1110,22855,260,c:0
4,2,1485184,2,400,24080,220,c:40
3,1,1485184,2,700,34595,420,r:80
3,2,744741,2,480,4612,260,c:40
8,3,1116002,2,570,3255,280,r:80
7,4,1485182,2,490,2881,280,r:80
9,9,399444,2,550,962,300,r:80
7,3,375304,2,530,472,300,r:80
3,1,1114378,2,280,2970,180,c:40
6,6,1113987,2,730,2350,340,r:80
3,1,395372,2,600,1125,300,r:80
3,3,1114187,2,500,1505,260,c:40
3,2,1115397,2,370,1875,260,c:40
8,3,744752,2,420,3140,240,c:40
5,3,1116044,2,370,2402,220,c:40
5,4,744130,3,540,2782,220,c:40
5,3,1485178,2,660,1482,340,r:80
6,1,744468,2,360,1974,200,c:40
9,5,2970349,2,990,1965,620,r:80
4,1,1115286,2,660,2385,320,r:80
7,1,395414,2,500,2944,280,c:40
9,6,744352,3,710,3283,260,c:0
8,2,1115313,3,1050,1968,420,c:0
9,3,744189,2,470,3068,240,c:40
8,3,375487,3,660,1219,320,r:40
7,2,1485178,2,510,3258,260,r:80
3,3,395442,2,450,3763,420,c:40
5,3,743118,2,530,5751,240,c:40
5,2,1485183,2,760,2713,360,c:40
5,2,1114369,2,700,2963,380,r:80
9,9,743643,2,1150,564,480,r:80
3,2,388610,2,500,785,280,c:40
7,1,399640,2,1160,5330,580,r:80
6,3,1114805,3,980,2932,320,r:40
5,3,1485181,2,430,3540,240,c:40
5,5,743833,2,540,3275,300,r:80
6,5,1114363,2,480,4124,240,r:80
6,5,398374,2,450,5184,260,c:40
9,1,394499,3,900,3724,340,c:40
5,3,2227796,2,570,2303,320,r:80
5,2,1114170,2,490,2378,260,r:80
8,4,1485183,3,690,3093,380,c:0
4,4,1114207,2,640,1868,420,c:40
7,3,381516,3,1060,2733,520,c:0
8,8,363771,2,630,3003,300,r:80
7,2,2227914,2,370,11855,220,c:40
8,2,2224447,3,800,18294,240,c:40
