@relation 'Flop Round 2'

@attribute playersLeft numeric
@attribute position numeric
@attribute rank numeric
@attribute playersStreet numeric
@attribute pot numeric
@attribute chips numeric
@attribute chipsBets numeric
@attribute action string

@data
3,2,386220,3,300,2865,100,c:0
4,1,392838,3,340,2047,260,c:20
7,1,1115721,2,340,4491,300,c:20
5,2,337770,4,650,1755,480,c:0
8,1,743970,3,460,2315,200,r:20
8,3,1114314,3,270,2047,240,c:0
6,2,361560,4,800,3602,360,c:0
7,1,743836,2,320,3242,120,c:20
5,1,399611,2,300,2675,280,c:20
3,2,742928,2,250,4125,160,c:20
4,1,392457,2,200,3235,180,c:20
4,2,744363,2,210,3285,380,c:20
6,1,1115998,2,260,12468,440,c:20
4,1,399635,2,220,3420,180,c:20
6,1,1485181,3,340,2105,140,c:0
4,1,399105,3,360,1995,160,c:20
3,1,1485177,2,300,5943,220,r:40
5,1,335309,3,300,38150,180,c:20
4,1,363208,2,180,182870,160,c:20
5,1,337770,2,240,183255,140,c:20
3,1,390865,2,160,192814,160,c:20
4,3,397036,2,200,192254,120,c:20
4,2,374023,2,210,2861,100,c:20
7,2,182884,3,480,2215,160,c:0
9,4,304240,3,390,72704,100,c:0
5,1,394682,2,340,1632,200,c:20
7,5,396682,2,250,3390,200,c:20
9,1,2227843,3,300,3210,320,r:20
7,7,321113,2,440,1833,300,c:20
7,2,373417,2,350,2183,220,c:20
4,1,742757,2,200,1922,180,c:20
3,1,385333,2,240,2367,380,c:20
8,1,392514,3,460,1910,360,c:0
9,2,744195,3,370,2372,200,c:0
8,2,337766,3,450,992,240,c:0
9,2,383825,4,240,2517,60,c:0
9,7,744683,2,270,2808,200,r:40
9,4,275889,3,400,2220,280,c:0
9,9,1115596,3,470,8458,260,c:0
9,4,386555,2,210,2455,160,c:20
9,6,1115171,4,560,2797,200,r:40
8,3,399191,4,530,10768,120,c:0
6,2,398725,2,360,3237,260,c:20
7,3,306829,2,450,2372,240,r:40
9,3,306828,2,240,2080,160,c:20
6,3,337041,3,350,2390,180,c:20
8,2,397599,3,360,2010,200,c:20
6,2,1485184,4,410,2735,220,c:0
9,5,744157,3,450,6095,160,c:0
7,3,368531,2,270,2991,200,c:20
5,2,366315,2,210,2283,140,c:20
8,2,399651,3,270,3071,160,c:0
5,2,383879,2,250,16231,140,c:20
9,3,744702,3,450,2265,220,c:0
5,2,397606,3,350,4728,180,c:0
4,3,2096640,2,360,3472,340,c:20
3,1,391964,3,360,4547,200,c:20
8,6,743289,2,380,20324,240,r:40
6,4,744697,2,350,21664,340,r:40
4,1,373468,3,380,15754,240,c:0
4,1,744150,2,280,26356,260,r:40
6,5,361543,4,570,27136,260,c:0
6,1,1485181,2,200,28056,260,c:20
7,2,378951,3,360,27986,280,c:0
7,6,1115985,2,330,28456,300,c:20
6,1,2227849,3,300,28876,220,c:0
8,3,374192,3,430,31591,400,c:0
4,1,743297,2,200,20791,180,c:20
7,2,744549,2,530,21376,280,c:20
5,5,399454,2,270,43676,200,c:20
5,4,1116038,2,330,50768,260,c:20
6,1,337365,2,260,3440,200,r:40
5,1,1114920,2,560,2590,260,r:40
5,2,390793,2,290,3190,220,c:20
8,1,398360,2,380,2450,240,r:40
8,8,363954,2,580,2840,500,r:40
6,1,396346,2,360,3060,220,c:20
6,5,268749,3,490,2780,260,c:0
4,1,392810,3,240,6225,120,c:20
8,3,328068,2,370,2100,180,c:20
7,6,1114549,2,300,1710,280,c:20
7,1,396894,3,360,2870,140,c:20
7,2,744347,2,230,4883,180,r:40
9,1,396358,3,380,19944,180,c:0
8,2,1115053,2,250,2306,360,r:40
3,2,1485183,2,240,12047,120,c:20
4,1,1116032,2,480,4532,280,r:40
4,3,379809,3,560,4662,320,c:0
7,5,1115368,4,500,1683,240,c:0
7,2,275705,3,410,3503,160,c:20
5,2,396331,3,250,3703,160,c:0
7,2,396723,3,310,3459,300,c:0
8,7,388472,3,320,1395,140,c:0
3,2,375656,2,250,1905,200,c:20
3,1,337767,3,360,2755,200,c:0
4,2,240007,3,490,2055,280,c:20
8,1,306831,4,660,3705,240,c:0
4,1,388050,2,240,357222,200,r:40
4,1,386389,2,400,6779,340,c:20
7,4,1115270,3,510,6514,560,c:0
9,9,398879,2,320,3254,280,c:20
8,4,2227896,2,250,3038,200,c:20
8,3,1485182,4,520,3568,200,c:0
5,2,337767,2,330,4888,160,r:40
5,3,381134,2,250,5488,160,c:20
5,5,381953,2,210,2573,180,c:20
9,7,390458,2,270,1812,120,c:20
7,3,396893,2,420,1103,240,c:20
6,2,396724,3,490,1037,200,c:20
4,1,337731,2,420,387,280,r:40
9,6,397594,2,410,4107,240,r:40
8,2,2163239,2,2360,7118,1220,r:40
4,1,306789,3,440,3450,220,c:20
4,4,1115869,2,400,3910,320,c:20
8,8,744009,2,340,2705,160,c:20
8,5,183067,4,540,1888,240,c:0
8,4,377768,2,410,1648,240,r:40
4,1,744119,2,380,2073,260,r:40
4,2,380009,3,420,2313,180,c:0
5,2,385360,3,310,2653,180,c:20
4,1,743313,2,260,2703,240,r:40
6,1,394684,2,420,2883,320,c:20
3,1,361166,3,480,1995,240,c:0
3,3,2187094,2,520,1895,720,r:40
8,2,386206,2,270,2262,180,c:20
4,2,395357,2,310,15525,160,r:40
7,3,399609,2,330,14345,200,c:20
8,8,744674,2,350,12699,280,c:20
4,1,363389,2,400,3583,180,c:20
